Carla Interface.time; Carla Interface.agents.Ego Vehicle_1.cruise_control_active; Carla Interface.agents.Ego Vehicle_1.transform; Carla Interface.agents.Ego Vehicle_1.velocities_in_vehicle_frame; Carla Interface.agents.Ego Vehicle_2.cruise_control_active; Carla Interface.agents.Ego Vehicle_2.transform; Carla Interface.agents.Ego Vehicle_2.velocities_in_vehicle_frame
1660219510829864900; True; [25.467437744140625, -71.43193817138672, 0.30713361501693726, -56.59391403198242, 0.25448599457740784, 1.7967063188552856]; [13.699007034301758, -0.01979529671370983, -0.017155909910798073]; True; [-23.326539993286133, -71.68583679199219, 0.2867918014526367, -83.07608795166016, -0.13024486601352692, -0.1227722018957138]; [13.8850736618042, -0.0010820075403898954, 0.01924138516187668]
1660219510840861600; True; [25.467437744140625, -71.43193817138672, 0.30713361501693726, -56.59391403198242, 0.25448599457740784, 1.7967063188552856]; [13.699007034301758, -0.01979529671370983, -0.017155909910798073]; True; [-23.326539993286133, -71.68583679199219, 0.2867918014526367, -83.07608795166016, -0.13024486601352692, -0.1227722018957138]; [13.8850736618042, -0.0010820075403898954, 0.01924138516187668]
1660219510851861700; True; [25.584884643554688, -71.63019561767578, 0.3078985810279846, -55.14440155029297, 0.26061952114105225, 1.8034056425094604]; [13.700221061706543, -0.022351616993546486, -0.017954595386981964]; True; [-23.298593521118164, -71.91651916503906, 0.2865036427974701, -83.06915283203125, -0.13046343624591827, -0.1247863918542862]; [13.885075569152832, -0.0008874834165908396, 0.019442249089479446]
1660219510862866100; True; [25.707138061523438, -71.82530212402344, 0.3086812496185303, -53.6890983581543, 0.26634320616722107, 1.8091236352920532]; [13.70134449005127, -0.02496751770377159, -0.018806884065270424]; True; [-23.27063751220703, -72.14698791503906, 0.2862171232700348, -83.06275939941406, -0.13061369955539703, -0.1266784518957138]; [13.88508129119873, -0.0007565685664303601, 0.019625866785645485]
1660219510873861700; True; [25.707138061523438, -71.82530212402344, 0.3086812496185303, -53.6890983581543, 0.26634320616722107, 1.8091236352920532]; [13.70134449005127, -0.02496751770377159, -0.018806884065270424]; True; [-23.27063751220703, -72.14698791503906, 0.2862171232700348, -83.06275939941406, -0.13061369955539703, -0.1266784518957138]; [13.88508129119873, -0.0007565685664303601, 0.019625866785645485]
1660219510884361800; True; [25.83590316772461, -72.01969909667969, 0.30948901176452637, -52.208396911621094, 0.2717253863811493, 1.8140225410461426]; [13.699905395507812, -0.027638837695121765, -0.01982308179140091]; True; [-23.242286682128906, -72.38040924072266, 0.2859314978122711, -83.0569076538086, -0.1307981163263321, -0.1285094916820526]; [13.885029792785645, -0.0006196149042807519, 0.02006637305021286]
1660219510895365600; True; [25.96877098083496, -72.20964050292969, 0.3103071451187134, -50.73030471801758, 0.27667728066444397, 1.8180272579193115]; [13.702045440673828, -0.030114971101284027, -0.020638033747673035]; True; [-23.214080810546875, -72.61241149902344, 0.2856479287147522, -83.05156707763672, -0.13092106580734253, -0.1302490383386612]; [13.885052680969238, -0.0004996579955331981, 0.020149197429418564]
1660219510905865400; True; [25.96877098083496, -72.20964050292969, 0.3103071451187134, -50.73030471801758, 0.27667728066444397, 1.8180272579193115]; [13.702045440673828, -0.030114971101284027, -0.020638033747673035]; True; [-23.214080810546875, -72.61241149902344, 0.2856479287147522, -83.05156707763672, -0.13092106580734253, -0.1302490383386612]; [13.885052680969238, -0.0004996579955331981, 0.020149197429418564]
1660219510916366200; True; [26.106395721435547, -72.39608001708984, 0.31113895773887634, -49.246822357177734, 0.28126034140586853, 1.8212480545043945]; [13.703067779541016, -0.03241291642189026, -0.02144540101289749]; True; [-23.185863494873047, -72.84432220458984, 0.28536635637283325, -83.046630859375, -0.1310713291168213, -0.1318359375]; [13.885053634643555, -0.00040207666461355984, 0.020357724279165268]
1660219510926862200; True; [26.106395721435547, -72.39608001708984, 0.31113895773887634, -49.246822357177734, 0.28126034140586853, 1.8212480545043945]; [13.703067779541016, -0.03241291642189026, -0.02144540101289749]; True; [-23.157350540161133, -73.07843780517578, 0.285086065530777, -83.04206085205078, -0.13119426369667053, -0.1333618313074112]; [13.885019302368164, -0.0003067953512072563, 0.02073035202920437]
1660219510937365700; True; [26.250123977661133, -72.58064270019531, 0.31198909878730774, -47.743568420410156, 0.28551554679870605, 1.8237844705581665]; [13.702245712280273, -0.034881219267845154, -0.022427048534154892]; True; [-23.157350540161133, -73.07843780517578, 0.285086065530777, -83.04206085205078, -0.13119426369667053, -0.1333618313074112]; [13.885019302368164, -0.0003067953512072563, 0.02073035202920437]
1660219510937365700; True; [26.396095275878906, -72.75847625732422, 0.3128378689289093, -46.260440826416016, 0.2893472909927368, 1.8255869150161743]; [13.70633602142334, -0.03674878180027008, -0.0230039544403553]; True; [-23.157350540161133, -73.07843780517578, 0.285086065530777, -83.04206085205078, -0.13119426369667053, -0.1333618313074112]; [13.885019302368164, -0.0003067953512072563, 0.02073035202920437]
1660219510948865200; True; [26.396095275878906, -72.75847625732422, 0.3128378689289093, -46.260440826416016, 0.2893472909927368, 1.8255869150161743]; [13.70633602142334, -0.03674878180027008, -0.0230039544403553]; True; [-23.129291534423828, -73.30863189697266, 0.2848084568977356, -83.03782653808594, -0.13131721317768097, -0.1347655951976776]; [13.885080337524414, -0.0002351490402361378, 0.020618654787540436]
1660219510959365300; True; [26.547359466552734, -72.93339538574219, 0.3137000799179077, -44.76469039916992, 0.2928716540336609, 1.8267946243286133]; [13.706254959106445, -0.038884829729795456, -0.023827170953154564]; True; [-23.101070404052734, -73.54000091552734, 0.28453272581100464, -83.03385925292969, -0.1314401477575302, -0.136077880859375]; [13.885059356689453, -0.0001664386800257489, 0.020926302298903465]
1660219510969365700; True; [26.70591163635254, -73.10733032226562, 0.3145814836025238, -43.23767852783203, 0.2961501479148865, 1.8274550437927246]; [13.70368766784668, -0.041558004915714264, -0.02497551403939724]; True; [-23.101070404052734, -73.54000091552734, 0.28453272581100464, -83.03385925292969, -0.1314401477575302, -0.136077880859375]; [13.885059356689453, -0.0001664386800257489, 0.020926302298903465]
1660219510979365900; True; [26.70591163635254, -73.10733032226562, 0.3145814836025238, -43.23767852783203, 0.2961501479148865, 1.8274550437927246]; [13.70368766784668, -0.041558004915714264, -0.02497551403939724]; True; [-23.072328567504883, -73.77550506591797, 0.28425800800323486, -83.03008270263672, -0.13152894377708435, -0.1373291164636612]; [13.884989738464355, -0.00010447442764416337, 0.021448783576488495]
1660219510989865800; True; [26.865324020385742, -73.27332305908203, 0.31545311212539673, -41.74068069458008, 0.29905298352241516, 1.8275222778320312]; [13.708584785461426, -0.04320133849978447, -0.0254073329269886]; True; [-23.072328567504883, -73.77550506591797, 0.28425800800323486, -83.03008270263672, -0.13152894377708435, -0.1373291164636612]; [13.884989738464355, -0.00010447442764416337, 0.021448783576488495]
1660219511000362500; True; [26.865324020385742, -73.27332305908203, 0.31545311212539673, -41.74068069458008, 0.29905298352241516, 1.8275222778320312]; [13.708584785461426, -0.04320133849978447, -0.0254073329269886]; True; [-23.04421043395996, -74.0057144165039, 0.2839858829975128, -83.02660369873047, -0.13159041106700897, -0.1384582668542862]; [13.885077476501465, -4.842394992010668e-05, 0.021192243322730064]
1660219511011862400; True; [27.030763626098633, -73.43684387207031, 0.31633827090263367, -40.22346878051758, 0.301709920167923, 1.8270844221115112]; [13.707249641418457, -0.04542778804898262, -0.026309307664632797]; True; [-23.01577377319336, -74.23841857910156, 0.2837159037590027, -83.02325439453125, -0.1316792070865631, -0.139495849609375]; [13.885038375854492, -5.547226010094164e-06, 0.021621767431497574]
1660219511022866100; True; [27.030763626098633, -73.43684387207031, 0.31633827090263367, -40.22346878051758, 0.301709920167923, 1.8270844221115112]; [13.707249641418457, -0.04542778804898262, -0.026309307664632797]; True; [-23.01577377319336, -74.23841857910156, 0.2837159037590027, -83.02325439453125, -0.1316792070865631, -0.139495849609375]; [13.885038375854492, -5.547226010094164e-06, 0.021621767431497574]
1660219511033366600; True; [27.19898223876953, -73.59464263916016, 0.3172209560871124, -38.71577072143555, 0.3040936589241028, 1.8261662721633911]; [13.709609031677246, -0.04712117090821266, -0.026951193809509277]; True; [-22.987567901611328, -74.46910858154297, 0.28344786167144775, -83.02008056640625, -0.13174067437648773, -0.140472412109375]; [13.885069847106934, 3.179744089720771e-05, 0.021628690883517265]
1660219511043866300; True; [27.19898223876953, -73.59464263916016, 0.3172209560871124, -38.71577072143555, 0.3040936589241028, 1.8261662721633911]; [13.709609031677246, -0.04712117090821266, -0.026951193809509277]; True; [-22.959012985229492, -74.70252990722656, 0.2831817865371704, -83.01705169677734, -0.13180215656757355, -0.14141845703125]; [13.88502311706543, 7.837727753212675e-05, 0.022060200572013855]
1660219511053862700; True; [27.373319625854492, -73.749755859375, 0.3181147873401642, -37.18680953979492, 0.30625200271606445, 1.8248094320297241]; [13.708134651184082, -0.04932088777422905, -0.02791544608771801]; True; [-22.959012985229492, -74.70252990722656, 0.2831817865371704, -83.01705169677734, -0.13180215656757355, -0.14141845703125]; [13.88502311706543, 7.837727753212675e-05, 0.022060200572013855]
1660219511064367600; True; [27.550926208496094, -73.89958190917969, 0.3190069794654846, -35.661441802978516, 0.3081713020801544, 1.823049783706665]; [13.709684371948242, -0.05100840702652931, -0.028615126386284828]; True; [-22.930570602416992, -74.93492889404297, 0.2829176187515259, -83.01408386230469, -0.13187044858932495, -0.1422729194164276]; [13.885039329528809, 9.338281961390749e-05, 0.022153958678245544]
1660219511075362900; True; [27.550926208496094, -73.89958190917969, 0.3190069794654846, -35.661441802978516, 0.3081713020801544, 1.823049783706665]; [13.709684371948242, -0.05100840702652931, -0.028615126386284828]; True; [-22.930570602416992, -74.93492889404297, 0.2829176187515259, -83.01408386230469, -0.13187044858932495, -0.1422729194164276]; [13.885039329528809, 9.338281961390749e-05, 0.022153958678245544]
1660219511086866500; True; [27.733959197998047, -74.04582977294922, 0.31990569829940796, -34.12040328979492, 0.30989933013916016, 1.820913553237915]; [13.708847999572754, -0.05302892252802849, -0.029526762664318085]; True; [-22.90187644958496, -75.16925811767578, 0.2826554477214813, -83.01128387451172, -0.13193193078041077, -0.14306640625]; [13.885004043579102, 0.0001401283370796591, 0.02251560240983963]
1660219511097362700; True; [27.916574478149414, -74.18402099609375, 0.32078954577445984, -32.61186981201172, 0.31136780977249146, 1.8184796571731567]; [13.713737487792969, -0.05381462723016739, -0.02974676340818405]; True; [-22.87382698059082, -75.39823913574219, 0.28239545226097107, -83.00859832763672, -0.1319592446088791, -0.1437682956457138]; [13.885093688964844, 0.00015336889191530645, 0.022220250219106674]
1660219511107366600; True; [27.916574478149414, -74.18402099609375, 0.32078954577445984, -32.61186981201172, 0.31136780977249146, 1.8184796571731567]; [13.713737487792969, -0.05381462723016739, -0.02974676340818405]; True; [-22.87382698059082, -75.39823913574219, 0.28239545226097107, -83.00859832763672, -0.1319592446088791, -0.1437682956457138]; [13.885093688964844, 0.00015336889191530645, 0.022220250219106674]
1660219511117366700; True; [28.106664657592773, -74.32009887695312, 0.3216867744922638, -31.069169998168945, 0.3126792013645172, 1.815697431564331]; [13.710603713989258, -0.05615517124533653, -0.030882060527801514]; True; [-22.84517478942871, -75.63202667236328, 0.28213784098625183, -83.00591278076172, -0.1320207118988037, -0.1444701999425888]; [13.885016441345215, 0.00017306719382759184, 0.02285967953503132]
1660219511128366700; True; [28.106664657592773, -74.32009887695312, 0.3216867744922638, -31.069169998168945, 0.3126792013645172, 1.815697431564331]; [13.710603713989258, -0.05615517124533653, -0.030882060527801514]; True; [-22.84517478942871, -75.63202667236328, 0.28213784098625183, -83.00591278076172, -0.1320207118988037, -0.1444701999425888]; [13.885016441345215, 0.00017306719382759184, 0.02285967953503132]
1660219511138868500; True; [28.29836654663086, -74.44976043701172, 0.32257509231567383, -29.53982162475586, 0.31379935145378113, 1.8126602172851562]; [13.713167190551758, -0.057385995984077454, -0.03140491992235184]; True; [-22.816802978515625, -75.86344146728516, 0.281881719827652, -83.00334167480469, -0.13204804062843323, -0.1450805515050888]; [13.885054588317871, 0.0001935358886839822, 0.022798510268330574]
1660219511149367600; True; [28.492198944091797, -74.57351684570312, 0.3234579861164093, -28.018301010131836, 0.3147282600402832, 1.8093904256820679]; [13.714936256408691, -0.058519020676612854, -0.03189774975180626]; True; [-22.788602828979492, -76.09336853027344, 0.28162795305252075, -83.00084686279297, -0.13208219408988953, -0.1456603854894638]; [13.885077476501465, 0.00020827555272262543, 0.022862667217850685]
1660219511160363300; True; [28.492198944091797, -74.57351684570312, 0.3234579861164093, -28.018301010131836, 0.3147282600402832, 1.8093904256820679]; [13.714936256408691, -0.058519020676612854, -0.03189774975180626]; True; [-22.788602828979492, -76.09336853027344, 0.28162795305252075, -83.00084686279297, -0.13208219408988953, -0.1456603854894638]; [13.885077476501465, 0.00020827555272262543, 0.022862667217850685]
1660219511170368200; True; [28.68788719177246, -74.69133758544922, 0.32433414459228516, -26.50541114807129, 0.31552058458328247, 1.8059089183807373]; [13.716777801513672, -0.059599269181489944, -0.03238825127482414]; True; [-22.760587692260742, -76.32170867919922, 0.28137633204460144, -82.99839782714844, -0.13210950791835785, -0.146209716796875]; [13.885103225708008, 0.00021771769388578832, 0.02290322072803974]
1660219511180864500; True; [28.89034652709961, -74.80601501464844, 0.3252181112766266, -24.96234893798828, 0.3161694407463074, 1.8021591901779175]; [13.71408462524414, -0.06181465834379196, -0.0335235632956028]; True; [-22.732032775878906, -76.55435180664062, 0.2811269760131836, -82.9959716796875, -0.13214366137981415, -0.1466980129480362]; [13.885032653808594, 0.00023893675825092942, 0.023479333147406578]
1660219511191367000; True; [28.89034652709961, -74.80601501464844, 0.3252181112766266, -24.96234893798828, 0.3161694407463074, 1.8021591901779175]; [13.71408462524414, -0.06181465834379196, -0.0335235632956028]; True; [-22.732032775878906, -76.55435180664062, 0.2811269760131836, -82.9959716796875, -0.13214366137981415, -0.1466980129480362]; [13.885032653808594, 0.00023893675825092942, 0.023479333147406578]
1660219511201867600; True; [29.09019660949707, -74.91236114501953, 0.3260815739631653, -23.460092544555664, 0.31665438413619995, 1.798323631286621]; [13.719613075256348, -0.0618664026260376, -0.03347519412636757]; True; [-22.70425033569336, -76.7806167602539, 0.2808789312839508, -82.99364471435547, -0.13217099010944366, -0.14715576171875]; [13.885138511657715, 0.0002424432896077633, 0.023042086511850357]
1660219511212867700; True; [29.09019660949707, -74.91236114501953, 0.3260815739631653, -23.460092544555664, 0.31665438413619995, 1.798323631286621]; [13.719613075256348, -0.0618664026260376, -0.03347519412636757]; True; [-22.676124572753906, -77.00957489013672, 0.2806336283683777, -82.99134063720703, -0.13217099010944366, -0.1475830227136612]; [13.885093688964844, 0.0002587921917438507, 0.023498235270380974]
1660219511222868100; True; [29.295183181762695, -75.01461029052734, 0.3269484341144562, -21.938491821289062, 0.3170163929462433, 1.7942724227905273]; [13.71808910369873, -0.0636025220155716, -0.03437115252017975]; True; [-22.676124572753906, -77.00957489013672, 0.2806336283683777, -82.99134063720703, -0.13217099010944366, -0.1475830227136612]; [13.885093688964844, 0.0002587921917438507, 0.023498235270380974]
1660219511233367700; True; [29.505760192871094, -75.11272430419922, 0.32781755924224854, -20.393945693969727, 0.317255437374115, 1.7900201082229614]; [13.716215133666992, -0.06559111922979355, -0.03543225675821304]; True; [-22.64759063720703, -77.24181365966797, 0.28039035201072693, -82.98900604248047, -0.13220512866973877, -0.147979736328125]; [13.885041236877441, 0.0002659810706973076, 0.02396455593407154]
1660219511243863700; True; [29.505760192871094, -75.11272430419922, 0.32781755924224854, -20.393945693969727, 0.317255437374115, 1.7900201082229614]; [13.716215133666992, -0.06559111922979355, -0.03543225675821304]; True; [-22.64759063720703, -77.24181365966797, 0.28039035201072693, -82.98900604248047, -0.13220512866973877, -0.147979736328125]; [13.885041236877441, 0.0002659810706973076, 0.02396455593407154]
1660219511254866800; True; [29.716049194335938, -75.20396423339844, 0.32867366075515747, -18.86905288696289, 0.3173920512199402, 1.785698413848877]; [13.719182014465332, -0.06612473726272583, -0.03569536283612251]; True; [-22.619430541992188, -77.4709243774414, 0.28014835715293884, -82.98672485351562, -0.1322324573993683, -0.148345947265625]; [13.885089874267578, 0.00026982513372786343, 0.023823125287890434]
1660219511265364300; True; [29.930768966674805, -75.29039764404297, 0.32952940464019775, -17.32819938659668, 0.31741252541542053, 1.781218409538269]; [13.718035697937012, -0.06775742769241333, -0.03657236322760582]; True; [-22.590986251831055, -77.70227813720703, 0.2799089848995209, -82.98443603515625, -0.1322324573993683, -0.1487121731042862]; [13.885051727294922, 0.00027777868672274053, 0.024219779297709465]
